timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-28T00:06:32+02:00,100,100,75,55,0,0,-72.1,2.5,785, 142, 754, 831, 853, 889, 900
2017-07-28T00:06:34+02:00,100,100,75,55,0,1,-72.1,2.5,816, 139, 699, 843, 878, 891, 894
2017-07-28T00:06:35+02:00,100,100,75,55,0,2,-72.1,2.5,873, 140, 631, 835, 852, 880, 894
2017-07-28T00:06:37+02:00,100,100,75,55,0,3,-72.1,2.5,891, 142, 599, 861, 862, 886, 893
2017-07-28T00:06:38+02:00,100,100,75,55,0,4,-72.1,2.5,897, 138, 531, 841, 860, 879, 878
2017-07-28T00:06:39+02:00,100,100,75,55,0,5,-72.1,2.5,894, 144, 490, 857, 865, 870, 897
2017-07-28T00:06:41+02:00,100,100,75,55,0,6,-72.1,2.5,896, 147, 458, 841, 847, 876, 887
2017-07-28T00:06:42+02:00,100,100,75,55,0,7,-72.1,2.5,903, 153, 428, 836, 839, 862, 884
2017-07-28T00:06:44+02:00,100,100,75,55,0,8,-72.1,2.5,899, 163, 396, 834, 856, 885, 899
2017-07-28T00:06:45+02:00,100,100,75,55,0,9,-72.1,2.5,895, 176, 372, 847, 871, 885, 895
2017-07-28T00:06:47+02:00,100,100,75,55,0,10,-72.1,2.5,910, 185, 360, 840, 856, 882, 888
2017-07-28T00:06:48+02:00,100,100,75,55,0,11,-72.1,2.5,898, 199, 320, 869, 869, 891, 904
2017-07-28T00:06:50+02:00,100,100,75,55,0,12,-72.1,2.5,902, 221, 297, 840, 866, 875, 898
2017-07-28T00:06:51+02:00,100,100,75,55,0,13,-72.1,2.5,912, 244, 289, 834, 886, 890, 893
2017-07-28T00:06:53+02:00,100,100,75,55,0,14,-72.1,2.5,917, 267, 272, 840, 866, 888, 910
2017-07-28T00:06:54+02:00,100,100,75,55,0,15,-72.1,2.5,918, 295, 254, 843, 864, 888, 892
2017-07-28T00:06:55+02:00,100,100,75,55,0,16,-72.1,2.5,913, 330, 228, 820, 864, 877, 894
2017-07-28T00:06:57+02:00,100,100,75,55,0,17,-72.1,2.5,920, 352, 211, 813, 865, 876, 888
2017-07-28T00:06:58+02:00,100,100,75,55,0,18,-72.1,2.5,914, 388, 190, 824, 874, 885, 904
2017-07-28T00:07:00+02:00,100,100,75,55,0,19,-72.1,2.5,913, 431, 181, 814, 857, 886, 910
2017-07-28T00:07:01+02:00,100,100,75,55,0,20,-72.1,2.5,901, 491, 166, 819, 865, 886, 903
2017-07-28T00:07:03+02:00,100,100,75,55,0,21,-72.1,2.5,926, 525, 159, 814, 883, 888, 898
2017-07-28T00:07:04+02:00,100,100,75,55,0,22,-72.1,2.5,924, 587, 158, 816, 877, 884, 905
2017-07-28T00:07:06+02:00,100,100,75,55,0,23,-72.1,2.5,923, 664, 155, 791, 869, 875, 902
2017-07-28T00:07:07+02:00,100,100,75,55,0,24,-72.1,2.5,919, 712, 156, 733, 866, 878, 903
2017-07-28T00:07:08+02:00,100,100,75,55,0,25,-72.1,2.5,928, 762, 160, 704, 870, 882, 896
2017-07-28T00:07:10+02:00,100,100,75,55,0,26,-72.1,2.5,918, 817, 162, 669, 876, 871, 907
