timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-26T21:31:04+02:00,100,100,55,100,0,0,-68.199,1.25,869, 198, 682, 901, 855, 864, 941
2017-07-26T21:31:06+02:00,100,100,55,100,0,1,-68.199,1.25,967, 205, 645, 911, 857, 870, 941
2017-07-26T21:31:07+02:00,100,100,55,100,0,2,-68.199,1.25,974, 207, 603, 889, 855, 873, 945
2017-07-26T21:31:09+02:00,100,100,55,100,0,3,-68.204,1.25,959, 221, 539, 911, 863, 859, 942
2017-07-26T21:31:10+02:00,100,100,55,100,0,4,-68.199,1.25,959, 225, 489, 899, 869, 864, 947
2017-07-26T21:31:12+02:00,100,100,55,100,0,5,-68.199,1.25,970, 236, 416, 919, 861, 877, 947
2017-07-26T21:31:13+02:00,100,100,55,100,0,6,-68.199,1.25,962, 245, 347, 907, 854, 870, 947
2017-07-26T21:31:15+02:00,100,100,55,100,0,7,-68.199,1.25,968, 240, 324, 902, 842, 865, 953
2017-07-26T21:31:16+02:00,100,100,55,100,0,8,-68.204,1.25,985, 244, 287, 897, 867, 869, 942
2017-07-26T21:31:18+02:00,100,100,55,100,0,9,-68.199,1.25,973, 251, 272, 912, 851, 851, 941
2017-07-26T21:31:19+02:00,100,100,55,100,0,10,-68.199,1.25,973, 249, 238, 914, 851, 858, 938
2017-07-26T21:31:21+02:00,100,100,55,100,0,11,-68.199,1.25,963, 270, 225, 915, 846, 860, 941
2017-07-26T21:31:22+02:00,100,100,55,100,0,12,-68.199,1.25,969, 279, 208, 900, 841, 867, 930
2017-07-26T21:31:24+02:00,100,100,55,100,0,13,-68.204,1.25,975, 284, 210, 887, 836, 862, 938
2017-07-26T21:31:25+02:00,100,100,55,100,0,14,-68.199,1.25,969, 292, 210, 898, 860, 868, 933
2017-07-26T21:31:27+02:00,100,100,55,100,0,15,-68.199,1.25,978, 302, 204, 880, 866, 874, 952
2017-07-26T21:31:28+02:00,100,100,55,100,0,16,-68.199,1.25,974, 308, 204, 892, 855, 868, 941
2017-07-26T21:31:30+02:00,100,100,55,100,0,17,-68.199,1.25,968, 356, 195, 916, 862, 866, 954
2017-07-26T21:31:31+02:00,100,100,55,100,0,18,-68.204,1.25,969, 379, 193, 907, 843, 866, 948
2017-07-26T21:31:33+02:00,100,100,55,100,0,19,-68.199,1.25,976, 403, 195, 907, 882, 875, 937
2017-07-26T21:31:34+02:00,100,100,55,100,0,20,-68.199,1.25,967, 419, 181, 889, 859, 875, 947
2017-07-26T21:31:36+02:00,100,100,55,100,0,21,-68.199,1.25,977, 445, 177, 846, 831, 861, 940
2017-07-26T21:31:37+02:00,100,100,55,100,0,22,-68.199,1.25,972, 511, 191, 831, 854, 870, 950
2017-07-26T21:31:39+02:00,100,100,55,100,0,23,-68.204,1.25,975, 591, 190, 759, 844, 862, 938
2017-07-26T21:31:40+02:00,100,100,55,100,0,24,-68.199,1.25,972, 630, 184, 628, 843, 867, 946
2017-07-26T21:31:42+02:00,100,100,55,100,0,25,-68.199,1.25,966, 753, 189, 590, 856, 862, 945
2017-07-26T21:31:43+02:00,100,100,55,100,0,26,-68.199,1.25,968, 858, 193, 516, 851, 866, 948
2017-07-26T21:31:45+02:00,100,100,55,100,0,27,-68.199,1.25,969, 921, 200, 439, 836, 863, 956
2017-07-26T21:31:46+02:00,100,100,55,100,0,28,-68.204,1.25,968, 950, 192, 379, 848, 872, 957
2017-07-26T21:31:48+02:00,100,100,55,100,0,29,-68.199,1.25,974, 957, 206, 328, 846, 858, 942
2017-07-26T21:31:49+02:00,100,100,55,100,0,30,-68.199,1.25,961, 941, 199, 306, 835, 867, 947
2017-07-26T21:31:51+02:00,100,100,55,100,0,31,-68.199,1.25,969, 943, 206, 268, 865, 862, 951
2017-07-26T21:31:52+02:00,100,100,55,100,0,32,-68.199,1.25,961, 937, 200, 233, 862, 871, 951
2017-07-26T21:31:54+02:00,100,100,55,100,0,33,-68.204,1.25,971, 966, 209, 230, 844, 857, 940
2017-07-26T21:31:55+02:00,100,100,55,100,0,34,-68.199,1.25,964, 959, 220, 216, 859, 858, 947
