X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.0000,0.6103,0.4453,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.0000,0.5967,0.4662,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.0000,0.5588,0.5113,0.0000,0.0000,0.0000,0.0000
3,0.0,0,0.0000,0.5550,0.5690,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0000,0.5117,0.5916,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.0000,0.4703,0.6000,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0000,0.4242,0.6142,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0000,0.3697,0.6313,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.3363,0.6399,0.0000,0.0000,0.0000,0.0000
9,0.0,0,0.0000,0.2536,0.6531,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.2042,0.6751,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.1570,0.6724,0.0000,0.0000,0.0000,0.0000
12,0.0,0,0.0000,0.1247,0.6900,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.0829,0.6986,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.0534,0.7168,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.0402,0.7355,0.0177,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.0411,0.7473,0.0973,0.0000,0.0000,0.0000
17,0.0,0,0.0000,0.0189,0.7541,0.1585,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.0088,0.7451,0.2640,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.0024,0.7458,0.3527,0.0000,0.0000,0.0000
20,0.0,0,0.0000,0.0000,0.7369,0.4183,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.0000,0.7306,0.4784,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.0000,0.7196,0.5448,0.0000,0.0000,0.0000
23,0.0,0,0.0000,0.0000,0.7110,0.5763,0.0000,0.0000,0.0000
24,0.0,0,0.0000,0.0000,0.7047,0.6057,0.0000,0.0000,0.0000
25,0.0,0,0.0000,0.0000,0.6888,0.6306,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.0000,0.6844,0.6507,0.0000,0.0000,0.0000
27,0.0,0,0.0000,0.0000,0.6758,0.6578,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.0000,0.6575,0.6733,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0000,0.6129,0.6920,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.0000,0.5982,0.7040,0.0000,0.0000,0.0000
31,0.0,0,0.0000,0.0000,0.5730,0.7233,0.0000,0.0000,0.0000
32,0.0,0,0.0000,0.0000,0.5213,0.7415,0.0000,0.0000,0.0000
33,0.0,0,0.0000,0.0000,0.4557,0.7535,0.0000,0.0000,0.0000
