X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.1012,0.9650,0.8788,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.0543,0.9612,0.8879,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.0100,0.9549,0.9003,0.0000,0.0000,0.0000,0.0000
3,0.0,0,0.0014,0.9482,0.9063,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0000,0.9462,0.9172,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.0000,0.9421,0.9270,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0000,0.9367,0.9385,0.0000,0.0033,0.0000,0.0000
7,0.0,0,0.0000,0.9301,0.9413,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.9205,0.9437,0.0000,0.0000,0.0000,0.0000
9,0.0,0,0.0000,0.9171,0.9461,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.9061,0.9485,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.8929,0.9499,0.0000,0.0000,0.0000,0.0000
12,0.0,0,0.0000,0.8785,0.9521,0.0632,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.8658,0.9514,0.1935,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.8380,0.9503,0.2955,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.8108,0.9532,0.3550,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.7942,0.9526,0.4340,0.0000,0.0000,0.0000
17,0.0,0,0.0000,0.7611,0.9555,0.5024,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.7158,0.9570,0.5631,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.6525,0.9602,0.6402,0.0000,0.0000,0.0000
20,0.0,0,0.0000,0.5883,0.9536,0.6785,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.5068,0.9557,0.7131,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.4044,0.9530,0.7461,0.0004,0.0000,0.0000
23,0.0,0,0.0000,0.2433,0.9475,0.7706,0.0000,0.0000,0.0000
24,0.0,0,0.0000,0.1329,0.9447,0.7938,0.0000,0.0000,0.0000
25,0.0,0,0.0000,0.0598,0.9382,0.8128,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.0076,0.9281,0.8321,0.0000,0.0000,0.0000
27,0.0,0,0.0000,0.0000,0.9205,0.8514,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.0000,0.9143,0.8513,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0000,0.9094,0.8656,0.0038,0.0000,0.0000
30,0.0,0,0.0000,0.0000,0.9056,0.8822,0.0057,0.0000,0.0000
31,0.0,0,0.0000,0.0000,0.8909,0.8878,0.0050,0.0000,0.0000
32,0.0,0,0.0000,0.0000,0.8856,0.8969,0.0000,0.0000,0.0000
33,0.0,0,0.0000,0.0000,0.8758,0.9126,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0000,0.8692,0.9232,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0000,0.8531,0.9290,0.0058,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.8385,0.9339,0.0753,0.0000,0.0000
37,0.0,0,0.0000,0.0000,0.8293,0.9378,0.1491,0.0000,0.0000
38,0.0,0,0.0000,0.0000,0.8036,0.9383,0.2559,0.0000,0.0000
39,0.0,0,0.0000,0.0000,0.7604,0.9425,0.3695,0.0000,0.0000
40,0.0,0,0.0000,0.0000,0.7105,0.9421,0.4627,0.0000,0.0000
41,0.0,0,0.0000,0.0000,0.6838,0.9411,0.5352,0.0000,0.0000
42,0.0,0,0.0000,0.0000,0.6302,0.9460,0.6066,0.0000,0.0000
43,0.0,0,0.0000,0.0000,0.5666,0.9468,0.6749,0.0000,0.0000
44,0.0,0,0.0000,0.0000,0.5197,0.9479,0.7086,0.0000,0.0000
45,0.0,0,0.0000,0.0000,0.4692,0.9491,0.7390,0.0000,0.0000
46,0.0,0,0.0000,0.0000,0.3899,0.9472,0.7709,0.0000,0.0000
47,0.0,0,0.0000,0.0000,0.2951,0.9449,0.8021,0.0000,0.0000
48,0.0,0,0.0000,0.0000,0.2031,0.9435,0.8214,0.0000,0.0000
49,0.0,0,0.0000,0.0000,0.1368,0.9443,0.8419,0.0000,0.0000
50,0.0,0,0.0000,0.0000,0.0339,0.9383,0.8566,0.0000,0.0000
51,0.0,0,0.0000,0.0000,0.0000,0.9364,0.8715,0.0000,0.0000
52,0.0,0,0.0000,0.0000,0.0000,0.9350,0.8816,0.0000,0.0000
53,0.0,0,0.0000,0.0000,0.0000,0.9225,0.8831,0.0000,0.0000
54,0.0,0,0.0000,0.0000,0.0000,0.9175,0.8989,0.0000,0.0000
55,0.0,0,0.0000,0.0000,0.0000,0.9044,0.9072,0.0000,0.0000
56,0.0,0,0.0000,0.0000,0.0000,0.8942,0.9104,0.0000,0.0000
57,0.0,0,0.0000,0.0000,0.0000,0.8834,0.9294,0.0000,0.0000
58,0.0,0,0.0000,0.0000,0.0000,0.8766,0.9332,0.0000,0.0000
59,0.0,0,0.0000,0.0000,0.0000,0.8684,0.9377,0.0000,0.0000
60,0.0,0,0.0000,0.0000,0.0000,0.8528,0.9471,0.0961,0.0000
61,0.0,0,0.0000,0.0000,0.0000,0.8278,0.9486,0.2146,0.0000
62,0.0,0,0.0000,0.0000,0.0000,0.7962,0.9459,0.2977,0.0000
63,0.0,0,0.0000,0.0000,0.0000,0.7555,0.9484,0.4071,0.0000
64,0.0,0,0.0000,0.0000,0.0000,0.7349,0.9536,0.5016,0.0000
65,0.0,0,0.0000,0.0000,0.0000,0.6824,0.9515,0.5821,0.0000
66,0.0,0,0.0000,0.0000,0.0000,0.6540,0.9561,0.6169,0.0000
67,0.0,0,0.0000,0.0000,0.0000,0.6353,0.9577,0.6369,0.0000
68,0.0,0,0.0000,0.0000,0.0000,0.6129,0.9580,0.7072,0.0000
69,0.0,0,0.0000,0.0000,0.0000,0.5653,0.9590,0.7405,0.0000
70,0.0,0,0.0000,0.0022,0.0000,0.5005,0.9591,0.8009,0.0000
0,-2.5,0,0.0427,0.9571,0.8514,0.0000,0.0000,0.0000,0.0000
1,-2.5,0,0.0235,0.9533,0.8656,0.0000,0.0000,0.0000,0.0000
2,-2.5,0,0.0000,0.9479,0.8738,0.0000,0.0000,0.0000,0.0000
3,-2.5,0,0.0000,0.9471,0.8871,0.0000,0.0000,0.0000,0.0000
4,-2.5,0,0.0000,0.9432,0.8921,0.0000,0.0000,0.0000,0.0000
5,-2.5,0,0.0000,0.9387,0.9070,0.0000,0.0000,0.0000,0.0000
6,-2.5,0,0.0000,0.9362,0.9153,0.0046,0.0000,0.0000,0.0000
7,-2.5,0,0.0000,0.9339,0.9277,0.0000,0.0000,0.0000,0.0000
8,-2.5,0,0.0000,0.9230,0.9326,0.0000,0.0000,0.0000,0.0000
9,-2.5,0,0.0000,0.9137,0.9364,0.0000,0.0000,0.0000,0.0000
10,-2.5,0,0.0000,0.9027,0.9349,0.0000,0.0000,0.0000,0.0000
11,-2.5,0,0.0000,0.8876,0.9397,0.0000,0.0000,0.0000,0.0000
12,-2.5,0,0.0000,0.8805,0.9425,0.0587,0.0000,0.0000,0.0000
