X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.0000,0.9237,0.0890,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.0000,0.9179,0.1633,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.0000,0.9161,0.2875,0.0000,0.0084,0.0000,0.0000
3,0.0,0,0.0000,0.9129,0.3743,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0000,0.9114,0.4545,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.0000,0.8967,0.5276,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0000,0.8848,0.5753,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0000,0.8627,0.6140,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.8371,0.6554,0.0000,0.0074,0.0000,0.0000
9,0.0,0,0.0000,0.8023,0.6677,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.7681,0.6859,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.7339,0.7069,0.0000,0.0093,0.0000,0.0000
12,0.0,0,0.0000,0.6669,0.7314,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.6297,0.7524,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.5603,0.7556,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.4927,0.7632,0.0000,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.3994,0.7653,0.0000,0.0048,0.0000,0.0000
17,0.0,0,0.0000,0.3031,0.7677,0.0000,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.2403,0.7680,0.0000,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.1757,0.7742,0.0000,0.0118,0.0000,0.0000
20,0.0,0,0.0000,0.0847,0.7751,0.0000,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.0382,0.7743,0.0000,0.0040,0.0000,0.0000
22,0.0,0,0.0000,0.0264,0.7833,0.0000,0.0058,0.0000,0.0000
23,0.0,0,0.0000,0.0052,0.7867,0.0008,0.0071,0.0000,0.0000
24,0.0,0,0.0000,0.0011,0.7994,0.0081,0.0000,0.0000,0.0000
25,0.0,0,0.0000,0.0000,0.8105,0.0551,0.0139,0.0000,0.0000
26,0.0,0,0.0000,0.0026,0.8009,0.1050,0.0053,0.0000,0.0000
27,0.0,0,0.0000,0.0000,0.8066,0.1753,0.0021,0.0000,0.0000
28,0.0,0,0.0000,0.0000,0.8095,0.2447,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0000,0.7998,0.2990,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.0000,0.8014,0.3591,0.0009,0.0000,0.0000
31,0.0,0,0.0000,0.0000,0.7884,0.4349,0.0083,0.0000,0.0000
32,0.0,0,0.0000,0.0000,0.7671,0.4782,0.0085,0.0000,0.0000
33,0.0,0,0.0000,0.0000,0.7344,0.5276,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0000,0.7070,0.5679,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0000,0.6856,0.6009,0.0000,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.6549,0.6348,0.0000,0.0000,0.0000
37,0.0,0,0.0000,0.0000,0.5821,0.6837,0.0167,0.0000,0.0000
38,0.0,0,0.0000,0.0000,0.5193,0.7050,0.0028,0.0000,0.0000
39,0.0,0,0.0000,0.0000,0.4386,0.7322,0.0037,0.0000,0.0000
40,0.0,0,0.0000,0.0000,0.3919,0.7472,0.0058,0.0000,0.0000
41,0.0,0,0.0000,0.0068,0.3055,0.7754,0.0101,0.0000,0.0000
42,0.0,0,0.0000,0.0000,0.2253,0.8016,0.0018,0.0000,0.0000
