X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.0466,0.8720,0.4541,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.0447,0.8616,0.4863,0.0032,0.0000,0.0000,0.0000
2,0.0,0,0.0384,0.8629,0.5426,0.0000,0.0000,0.0000,0.0000
3,0.0,0,0.0167,0.8442,0.6014,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.0015,0.8253,0.6617,0.0043,0.0000,0.0000,0.0000
5,0.0,0,0.0000,0.8092,0.7137,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0101,0.7907,0.7483,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0035,0.7577,0.7738,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0124,0.7281,0.7776,0.0056,0.0000,0.0000,0.0000
9,0.0,0,0.0000,0.6896,0.7782,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.6508,0.7815,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.6128,0.7724,0.0000,0.0000,0.0000,0.0000
12,0.0,0,0.0000,0.5740,0.7882,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.5322,0.7991,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.4815,0.8104,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.4417,0.8142,0.0059,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.3875,0.8105,0.0097,0.0004,0.0000,0.0000
17,0.0,0,0.0000,0.3396,0.8110,0.0092,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.2937,0.8143,0.0000,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.2669,0.8234,0.0000,0.0030,0.0000,0.0000
20,0.0,0,0.0000,0.2355,0.8258,0.0422,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.1872,0.8283,0.0794,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.1582,0.8212,0.1187,0.0000,0.0000,0.0000
23,0.0,0,0.0000,0.1378,0.7987,0.1563,0.0000,0.0000,0.0000
24,0.0,0,0.0000,0.1291,0.7717,0.1883,0.0000,0.0000,0.0000
25,0.0,0,0.0000,0.0644,0.7537,0.2247,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.0339,0.7414,0.2724,0.0000,0.0000,0.0000
27,0.0,0,0.0000,0.0265,0.7278,0.3291,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.0131,0.7118,0.4051,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.0044,0.6997,0.4797,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.0000,0.6711,0.5363,0.0000,0.0000,0.0000
31,0.0,0,0.0000,0.0000,0.6368,0.6059,0.0000,0.0000,0.0000
32,0.0,0,0.0000,0.0000,0.5984,0.6290,0.0000,0.0000,0.0000
33,0.0,0,0.0000,0.0000,0.5583,0.6431,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0000,0.5116,0.6336,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0000,0.4724,0.6564,0.0000,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.4333,0.6408,0.0000,0.0000,0.0000
37,0.0,0,0.0000,0.0000,0.3781,0.6554,0.0000,0.0000,0.0000
38,0.0,0,0.0000,0.0000,0.3269,0.6628,0.0000,0.0000,0.0000
39,0.0,0,0.0000,0.0000,0.2699,0.6671,0.0000,0.0000,0.0000
40,0.0,0,0.0000,0.0000,0.2346,0.6825,0.0015,0.0000,0.0000
41,0.0,0,0.0000,0.0000,0.1810,0.7038,0.0000,0.0000,0.0000
42,0.0,0,0.0000,0.0077,0.1430,0.7196,0.0122,0.0000,0.0000
43,0.0,0,0.0000,0.0000,0.1169,0.7315,0.0122,0.0000,0.0000
44,0.0,0,0.0000,0.0091,0.1130,0.7375,0.0293,0.0000,0.0000
45,0.0,0,0.0000,0.0000,0.0899,0.7331,0.0659,0.0000,0.0000
46,0.0,0,0.0000,0.0000,0.0478,0.7367,0.0934,0.0000,0.0000
47,0.0,0,0.0000,0.0000,0.0222,0.7204,0.0995,0.0000,0.0000
48,0.0,0,0.0000,0.0000,0.0066,0.7116,0.1335,0.0000,0.0000
49,0.0,0,0.0000,0.0000,0.0000,0.6945,0.1536,0.0000,0.0000
50,0.0,0,0.0000,0.0000,0.0000,0.6708,0.1646,0.0000,0.0000
51,0.0,0,0.0000,0.0000,0.0000,0.6788,0.2514,0.0000,0.0000
52,0.0,0,0.0000,0.0000,0.0000,0.6885,0.3124,0.0000,0.0000
53,0.0,0,0.0000,0.0000,0.0000,0.6963,0.4407,0.0000,0.0000
54,0.0,0,0.0000,0.0000,0.0000,0.6774,0.5400,0.0000,0.0000
55,0.0,0,0.0000,0.0000,0.0000,0.6619,0.6120,0.0000,0.0000
56,0.0,0,0.0000,0.0000,0.0000,0.6153,0.6488,0.0000,0.0000
57,0.0,0,0.0000,0.0000,0.0000,0.5682,0.6914,0.0000,0.0000
58,0.0,0,0.0000,0.0000,0.0000,0.5411,0.7228,0.0000,0.0000
59,0.0,0,0.0000,0.0000,0.0000,0.4928,0.7165,0.0000,0.0000
60,0.0,0,0.0000,0.0000,0.0000,0.4729,0.7346,0.0000,0.0000
61,0.0,0,0.0000,0.0000,0.0000,0.4435,0.7623,0.0000,0.0000
62,0.0,0,0.0000,0.0000,0.0000,0.4296,0.7915,0.0000,0.0000
63,0.0,0,0.0000,0.0000,0.0000,0.3854,0.8149,0.0000,0.0000
64,0.0,0,0.0000,0.0000,0.0000,0.3534,0.8405,0.0000,0.0000
65,0.0,0,0.0000,0.0000,0.0000,0.3128,0.8573,0.0000,0.0000
66,0.0,0,0.0000,0.0055,0.0000,0.3024,0.8778,0.0000,0.0000
67,0.0,0,0.0000,0.0000,0.0000,0.2355,0.8899,0.0000,0.0000
68,0.0,0,0.0000,0.0000,0.0000,0.2002,0.8948,0.0000,0.0000
69,0.0,0,0.0000,0.0000,0.0000,0.1527,0.9035,0.0680,0.0000
70,0.0,0,0.0000,0.0000,0.0000,0.1181,0.9138,0.2683,0.0000
0,-2.5,0,0.0257,0.8564,0.3885,0.0000,0.0000,0.0000,0.0000
1,-2.5,0,0.0276,0.8479,0.4604,0.0000,0.0000,0.0000,0.0000
2,-2.5,0,0.0220,0.8448,0.5280,0.0000,0.0000,0.0000,0.0000
3,-2.5,0,0.0093,0.8254,0.5928,0.0000,0.0022,0.0000,0.0000
4,-2.5,0,0.0000,0.8035,0.6229,0.0000,0.0087,0.0000,0.0000
5,-2.5,0,0.0015,0.7880,0.6789,0.0006,0.0000,0.0000,0.0000
6,-2.5,0,0.0000,0.7573,0.7130,0.0089,0.0096,0.0000,0.0000
7,-2.5,0,0.0092,0.7281,0.7374,0.0006,0.0038,0.0000,0.0000
8,-2.5,0,0.0004,0.6934,0.7432,0.0000,0.0000,0.0000,0.0000
9,-2.5,0,0.0070,0.6579,0.7559,0.0000,0.0000,0.0000,0.0000
10,-2.5,0,0.0011,0.6101,0.7557,0.0000,0.0000,0.0000,0.0000
11,-2.5,0,0.0000,0.5783,0.7567,0.0135,0.0058,0.0000,0.0000
12,-2.5,0,0.0000,0.5158,0.7569,0.0000,0.0000,0.0000,0.0000
13,-2.5,0,0.0000,0.4743,0.7622,0.0000,0.0081,0.0000,0.0000
14,-2.5,0,0.0000,0.4217,0.7759,0.0032,0.0000,0.0000,0.0000
15,-2.5,0,0.0011,0.3779,0.7855,0.0000,0.0000,0.0000,0.0000
16,-2.5,0,0.0000,0.3268,0.7890,0.0105,0.0122,0.0000,0.0000
17,-2.5,0,0.0061,0.2766,0.7885,0.0124,0.0052,0.0000,0.0000
18,-2.5,0,0.0000,0.2416,0.7906,0.0191,0.0162,0.0000,0.0000
19,-2.5,0,0.0000,0.2061,0.7984,0.0053,0.0000,0.0000,0.0000
20,-2.5,0,0.0041,0.1772,0.7996,0.0391,0.0108,0.0000,0.0000
21,-2.5,0,0.0000,0.1444,0.8019,0.0484,0.0000,0.0000,0.0000
22,-2.5,0,0.0000,0.1121,0.7883,0.0698,0.0000,0.0000,0.0000
23,-2.5,0,0.0000,0.0931,0.7852,0.1025,0.0000,0.0000,0.0000
24,-2.5,0,0.0000,0.0628,0.7761,0.1401,0.0000,0.0000,0.0000
25,-2.5,0,0.0000,0.0403,0.7619,0.2154,0.0000,0.0000,0.0000
26,-2.5,0,0.0000,0.0435,0.7480,0.3047,0.0000,0.0000,0.0000
27,-2.5,0,0.0000,0.0080,0.7255,0.3519,0.0000,0.0000,0.0000
28,-2.5,0,0.0000,0.0046,0.6954,0.4296,0.0009,0.0000,0.0000
