X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.1355,0.7135,0.2443,0.0141,0.0420,0.0000,0.0000
1,0.0,0,0.1021,0.7155,0.2844,0.0000,0.0236,0.0000,0.0000
2,0.0,0,0.0828,0.7229,0.3415,0.0000,0.0311,0.0000,0.0000
3,0.0,0,0.0608,0.7119,0.4011,0.0170,0.0537,0.0000,0.0000
4,0.0,0,0.0356,0.7213,0.4415,0.0361,0.0346,0.0000,0.0000
5,0.0,0,0.0261,0.7107,0.4790,0.0328,0.0491,0.0000,0.0000
6,0.0,0,0.0000,0.6970,0.5194,0.0118,0.0329,0.0000,0.0000
7,0.0,0,0.0074,0.6799,0.5526,0.0065,0.0140,0.0000,0.0000
8,0.0,0,0.0209,0.6703,0.5782,0.0006,0.0419,0.0000,0.0000
9,0.0,0,0.0134,0.6508,0.5940,0.0000,0.0205,0.0000,0.0000
10,0.0,0,0.0000,0.6338,0.6235,0.0011,0.0357,0.0000,0.0000
11,0.0,0,0.0026,0.6181,0.6540,0.0050,0.0298,0.0000,0.0000
12,0.0,0,0.0039,0.6158,0.6738,0.0045,0.0392,0.0000,0.0000
13,0.0,0,0.0000,0.5954,0.6941,0.0096,0.0488,0.0000,0.0000
14,0.0,0,0.0000,0.5742,0.7123,0.0000,0.0297,0.0000,0.0000
15,0.0,0,0.0000,0.5439,0.7335,0.0000,0.0166,0.0000,0.0000
16,0.0,0,0.0000,0.5293,0.7411,0.0279,0.0382,0.0000,0.0000
17,0.0,0,0.0000,0.4939,0.7606,0.0449,0.0374,0.0000,0.0000
18,0.0,0,0.0000,0.4645,0.7701,0.0557,0.0352,0.0000,0.0000
19,0.0,0,0.0000,0.4450,0.7802,0.0686,0.0236,0.0000,0.0000
20,0.0,0,0.0000,0.4069,0.7904,0.1116,0.0208,0.0000,0.0000
21,0.0,0,0.0000,0.3741,0.7930,0.1715,0.0266,0.0000,0.0000
22,0.0,0,0.0000,0.3752,0.8053,0.2205,0.0172,0.0000,0.0000
23,0.0,0,0.0000,0.3542,0.8018,0.2618,0.0332,0.0000,0.0000
24,0.0,0,0.0000,0.3239,0.8067,0.2977,0.0294,0.0062,0.0000
25,0.0,0,0.0000,0.2933,0.8204,0.3483,0.0115,0.0000,0.0000
26,0.0,0,0.0000,0.2645,0.8192,0.4196,0.0313,0.0000,0.0000
27,0.0,0,0.0000,0.2361,0.8223,0.4734,0.0343,0.0000,0.0000
28,0.0,0,0.0000,0.1927,0.8173,0.5257,0.0214,0.0000,0.0000
29,0.0,0,0.0000,0.1329,0.8177,0.5643,0.0001,0.0000,0.0000
30,0.0,0,0.0000,0.1289,0.8112,0.6153,0.0183,0.0000,0.0000
31,0.0,0,0.0000,0.1002,0.7972,0.6353,0.0037,0.0000,0.0000
32,0.0,0,0.0000,0.0999,0.7853,0.6670,0.0138,0.0000,0.0000
33,0.0,0,0.0000,0.0446,0.7716,0.6892,0.0214,0.0000,0.0000
34,0.0,0,0.0000,0.0534,0.7555,0.7141,0.0185,0.0000,0.0000
35,0.0,0,0.0000,0.0296,0.7346,0.7240,0.0170,0.0000,0.0000
36,0.0,0,0.0000,0.0471,0.7130,0.7389,0.0045,0.0000,0.0000
37,0.0,0,0.0000,0.0256,0.6739,0.7616,0.0211,0.0000,0.0000
38,0.0,0,0.0000,0.0344,0.6387,0.7722,0.0092,0.0000,0.0000
39,0.0,0,0.0000,0.0348,0.6074,0.7872,0.0000,0.0000,0.0000
40,0.0,0,0.0000,0.0167,0.5539,0.7905,0.0569,0.0000,0.0000
41,0.0,0,0.0000,0.0070,0.5122,0.7940,0.1005,0.0000,0.0000
42,0.0,0,0.0000,0.0146,0.4592,0.8079,0.1470,0.0000,0.0000
43,0.0,0,0.0000,0.0127,0.4090,0.8100,0.1929,0.0000,0.0000
44,0.0,0,0.0000,0.0265,0.3786,0.8175,0.2335,0.0000,0.0000
45,0.0,0,0.0000,0.0386,0.3426,0.8227,0.3102,0.0000,0.0000
46,0.0,0,0.0000,0.0324,0.3350,0.8266,0.3841,0.0000,0.0000
47,0.0,0,0.0000,0.0515,0.2980,0.8169,0.4525,0.0000,0.0000
48,0.0,0,0.0000,0.0383,0.2588,0.8247,0.5007,0.0000,0.0000
49,0.0,0,0.0000,0.0504,0.2052,0.8269,0.5539,0.0000,0.0000
50,0.0,0,0.0000,0.0382,0.1787,0.8211,0.5947,0.0000,0.0000
51,0.0,0,0.0000,0.0413,0.1671,0.8151,0.6346,0.0000,0.0000
52,0.0,0,0.0000,0.0398,0.1176,0.8142,0.6712,0.0000,0.0000
53,0.0,0,0.0000,0.0537,0.1113,0.8037,0.6839,0.0000,0.0000
54,0.0,0,0.0000,0.0427,0.0853,0.7991,0.7134,0.0000,0.0000
55,0.0,0,0.0000,0.0470,0.0587,0.7830,0.7373,0.0000,0.0000
56,0.0,0,0.0000,0.0477,0.0319,0.7703,0.7624,0.0000,0.0000
57,0.0,0,0.0000,0.0478,0.0137,0.7581,0.7876,0.0000,0.0000
58,0.0,0,0.0000,0.0358,0.0000,0.7430,0.7955,0.0000,0.0000
59,0.0,0,0.0000,0.0340,0.0000,0.7253,0.8090,0.0000,0.0000
60,0.0,0,0.0000,0.0387,0.0000,0.6970,0.8263,0.0000,0.0000
61,0.0,0,0.0000,0.0585,0.0000,0.6835,0.8463,0.0000,0.0000
62,0.0,0,0.0000,0.0504,0.0000,0.6527,0.8586,0.0000,0.0000
63,0.0,0,0.0000,0.0221,0.0000,0.6111,0.8635,0.0000,0.0000
64,0.0,0,0.0000,0.0279,0.0000,0.5792,0.8826,0.0000,0.0000
65,0.0,0,0.0000,0.0308,0.0000,0.5559,0.9008,0.0071,0.0000
66,0.0,0,0.0000,0.0352,0.0000,0.5185,0.9005,0.0673,0.0000
67,0.0,0,0.0000,0.0248,0.0000,0.4677,0.9035,0.0625,0.0000
68,0.0,0,0.0000,0.0333,0.0000,0.4416,0.9111,0.1704,0.0000
69,0.0,0,0.0000,0.0366,0.0000,0.4161,0.9113,0.2280,0.0000
70,0.0,0,0.0000,0.0441,0.0000,0.3784,0.9082,0.2218,0.0000
0,-2.5,0,0.1007,0.7466,0.3017,0.0443,0.0541,0.0000,0.0000
1,-2.5,0,0.0759,0.7476,0.3202,0.0340,0.0408,0.0000,0.0000
2,-2.5,0,0.0598,0.7609,0.3707,0.0345,0.0459,0.0000,0.0000
3,-2.5,0,0.0564,0.7598,0.4434,0.0469,0.0621,0.0000,0.0000
4,-2.5,0,0.0320,0.7526,0.4696,0.0354,0.0409,0.0000,0.0000
5,-2.5,0,0.0265,0.7496,0.5158,0.0543,0.0521,0.0000,0.0000
6,-2.5,0,0.0085,0.7400,0.5510,0.0509,0.0374,0.0000,0.0000
