X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,869,198,682,901,855,864,941
1,0,0,967,205,645,911,857,870,941
2,0,0,974,207,603,889,855,873,945
3,0,0,959,221,539,911,863,859,942
4,0,0,959,225,489,899,869,864,947
5,0,0,970,236,416,919,861,877,947
6,0,0,962,245,347,907,854,870,947
7,0,0,968,240,324,902,842,865,953
8,0,0,985,244,287,897,867,869,942
9,0,0,973,251,272,912,851,851,941
10,0,0,973,249,238,914,851,858,938
11,0,0,963,270,225,915,846,860,941
12,0,0,969,279,208,900,841,867,930
13,0,0,975,284,210,887,836,862,938
14,0,0,969,292,210,898,860,868,933
15,0,0,978,302,204,880,866,874,952
16,0,0,974,308,204,892,855,868,941
17,0,0,968,356,195,916,862,866,954
18,0,0,969,379,193,907,843,866,948
19,0,0,976,403,195,907,882,875,937
20,0,0,967,419,181,889,859,875,947
21,0,0,977,445,177,846,831,861,940
22,0,0,972,511,191,831,854,870,950
23,0,0,975,591,190,759,844,862,938
24,0,0,972,630,184,628,843,867,946
25,0,0,966,753,189,590,856,862,945
26,0,0,968,858,193,516,851,866,948
27,0,0,969,921,200,439,836,863,956
28,0,0,968,950,192,379,848,872,957
29,0,0,974,957,206,328,846,858,942
30,0,0,961,941,199,306,835,867,947
31,0,0,969,943,206,268,865,862,951
32,0,0,961,937,200,233,862,871,951
33,0,0,971,966,209,230,844,857,940
34,0,0,964,959,220,216,859,858,947
35,0,0,958,938,224,196,843,850,947
36,0,0,962,962,247,184,871,884,948
37,0,0,971,949,256,174,875,871,947
38,0,0,970,955,259,185,865,865,944
39,0,0,967,942,286,175,863,862,948
40,0,0,967,936,314,170,870,877,954
41,0,0,965,952,345,168,879,863,944
42,0,0,970,954,352,167,855,867,947
43,0,0,954,922,391,167,874,871,958
44,0,0,965,938,426,163,858,868,952
45,0,0,969,951,451,161,865,873,951
46,0,0,959,940,522,164,825,878,937
47,0,0,959,957,579,157,758,863,948
48,0,0,959,930,641,154,703,857,947
49,0,0,967,956,703,159,657,859,943
50,0,0,966,953,778,163,572,862,948
51,0,0,964,928,868,158,485,863,952
52,0,0,969,945,904,157,456,862,958
53,0,0,967,950,904,170,413,864,958
54,0,0,972,940,911,177,372,867,948
55,0,0,973,947,923,186,307,849,956
56,0,0,976,955,915,183,277,863,957
57,0,0,970,953,917,197,243,863,952
58,0,0,967,950,911,191,230,856,946
59,0,0,955,937,911,199,205,874,962
60,0,0,971,934,923,200,184,873,962
61,0,0,974,941,921,201,163,857,951
62,0,0,952,939,918,201,151,868,955
63,0,0,969,941,928,222,138,863,959
64,0,0,952,946,922,236,124,861,947
65,0,0,968,959,921,257,120,873,964
66,0,0,967,947,913,267,115,870,958
67,0,0,967,945,928,276,110,857,946
68,0,0,976,937,917,284,108,874,958
69,0,0,968,952,926,318,105,861,949
70,0,0,969,951,938,338,100,866,937
0,-2.5,0,667,203,686,885,851,853,946
1,-2.5,0,711,211,611,893,849,867,957
2,-2.5,0,811,233,540,900,868,880,964
3,-2.5,0,942,242,469,933,844,871,953
4,-2.5,0,958,252,400,897,855,857,946
5,-2.5,0,966,282,369,908,847,861,950
6,-2.5,0,967,294,349,899,850,869,954
7,-2.5,0,973,302,333,903,864,862,957
8,-2.5,0,979,294,330,906,866,860,968
9,-2.5,0,980,288,307,896,853,859,953
10,-2.5,0,968,262,291,910,857,870,950
11,-2.5,0,960,297,271,881,859,865,947
12,-2.5,0,959,283,256,902,857,862,955
13,-2.5,0,966,297,231,888,837,862,958
14,-2.5,0,979,283,226,904,849,861,945
15,-2.5,0,969,274,208,905,855,860,949
16,-2.5,0,961,285,200,899,855,860,949
17,-2.5,0,974,316,184,906,855,860,936
18,-2.5,0,966,358,177,892,853,854,948
19,-2.5,0,971,368,171,915,872,859,944
20,-2.5,0,976,418,174,894,853,853,952
21,-2.5,0,965,417,171,885,855,869,958
22,-2.5,0,988,481,173,865,856,865,948
23,-2.5,0,974,485,183,894,850,867,957
24,-2.5,0,962,540,176,801,849,855,953
25,-2.5,0,974,620,186,648,831,855,957
26,-2.5,0,981,666,188,560,846,868,942
27,-2.5,0,967,780,189,477,841,860,950
28,-2.5,0,960,853,198,369,856,871,948
29,-2.5,0,966,920,206,321,840,863,949
30,-2.5,0,964,929,218,288,852,865,945
31,-2.5,0,956,957,245,262,846,874,954
32,-2.5,0,965,939,221,226,839,863,943
33,-2.5,0,960,972,243,216,863,867,954
34,-2.5,0,970,951,233,202,847,867,956
35,-2.5,0,972,955,232,195,848,859,949
36,-2.5,0,967,941,247,176,855,869,949
37,-2.5,0,955,926,250,162,868,865,959
38,-2.5,0,961,942,266,159,859,873,953
39,-2.5,0,961,970,285,153,856,856,961
40,-2.5,0,968,958,299,151,874,869,956
41,-2.5,0,969,945,327,156,880,858,954
42,-2.5,0,957,938,336,159,862,871,955
43,-2.5,0,966,948,383,165,869,876,957
44,-2.5,0,973,944,412,161,857,878,955
45,-2.5,0,975,939,426,153,859,873,953
46,-2.5,0,954,944,453,170,852,874,966
47,-2.5,0,954,956,510,174,847,877,959
48,-2.5,0,971,945,558,169,807,880,954
49,-2.5,0,969,937,663,172,760,859,945
50,-2.5,0,974,953,710,169,635,873,952
51,-2.5,0,956,959,725,169,549,860,962
52,-2.5,0,971,944,812,173,478,873,943
53,-2.5,0,974,955,892,180,374,864,948
54,-2.5,0,961,940,917,186,325,864,949
55,-2.5,0,965,934,907,198,314,863,961
56,-2.5,0,962,942,901,205,288,863,966
57,-2.5,0,972,933,920,204,272,867,956
58,-2.5,0,978,945,904,211,246,861,940
59,-2.5,0,965,938,911,197,215,865,944
60,-2.5,0,975,945,915,194,196,873,954
61,-2.5,0,968,947,915,195,175,876,957
62,-2.5,0,966,955,928,199,152,865,952
63,-2.5,0,977,954,933,218,137,860,953
64,-2.5,0,968,944,931,229,133,876,949
65,-2.5,0,963,960,926,243,121,883,964
66,-2.5,0,954,940,922,260,111,862,959
67,-2.5,0,962,920,913,262,107,873,956
68,-2.5,0,972,941,909,277,103,860,944
69,-2.5,0,977,950,916,306,99,858,952
70,-2.5,0,965,949,916,313,94,867,961
0,-5,0,660,219,679,897,852,868,955
1,-5,0,732,223,643,906,862,857,944
2,-5,0,801,247,570,906,866,863,952
3,-5,0,958,269,565,904,863,869,961
4,-5,0,964,273,494,906,856,872,952
5,-5,0,978,274,451,895,865,865,947
6,-5,0,968,278,396,907,847,871,959
7,-5,0,973,289,360,882,848,856,944
8,-5,0,972,294,324,904,853,856,955
9,-5,0,977,288,319,903,850,871,956
10,-5,0,973,302,305,902,846,861,942
11,-5,0,970,291,288,891,842,877,947
12,-5,0,953,299,270,899,843,867,933
13,-5,0,972,300,247,899,866,858,952
14,-5,0,973,294,236,908,846,858,940
15,-5,0,959,314,207,902,845,864,954
16,-5,0,970,316,188,890,845,859,951
17,-5,0,973,343,176,909,841,857,936
18,-5,0,972,354,170,905,837,851,952
19,-5,0,976,367,167,901,861,866,954
20,-5,0,959,395,163,896,841,862,967
