X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0.0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,0.0,0,0.3377,0.9168,0.6319,0.0000,0.0000,0.0000,0.0000
1,0.0,0,0.3117,0.9122,0.6657,0.0000,0.0000,0.0000,0.0000
2,0.0,0,0.2443,0.9133,0.7110,0.0000,0.0000,0.0000,0.0000
3,0.0,0,0.1842,0.9107,0.7384,0.0000,0.0000,0.0000,0.0000
4,0.0,0,0.1521,0.9085,0.7660,0.0000,0.0000,0.0000,0.0000
5,0.0,0,0.1116,0.9008,0.7992,0.0000,0.0000,0.0000,0.0000
6,0.0,0,0.0623,0.8987,0.8210,0.0000,0.0000,0.0000,0.0000
7,0.0,0,0.0299,0.8929,0.8365,0.0000,0.0000,0.0000,0.0000
8,0.0,0,0.0000,0.8828,0.8500,0.0000,0.0000,0.0000,0.0000
9,0.0,0,0.0000,0.8813,0.8614,0.0000,0.0000,0.0000,0.0000
10,0.0,0,0.0000,0.8727,0.8650,0.0000,0.0000,0.0000,0.0000
11,0.0,0,0.0000,0.8641,0.8759,0.0000,0.0000,0.0000,0.0000
12,0.0,0,0.0000,0.8536,0.8841,0.0000,0.0000,0.0000,0.0000
13,0.0,0,0.0000,0.8437,0.8937,0.0000,0.0000,0.0000,0.0000
14,0.0,0,0.0000,0.8330,0.9045,0.0000,0.0000,0.0000,0.0000
15,0.0,0,0.0000,0.8111,0.9109,0.0328,0.0000,0.0000,0.0000
16,0.0,0,0.0000,0.7921,0.9118,0.0960,0.0000,0.0000,0.0000
17,0.0,0,0.0000,0.7570,0.9185,0.2222,0.0000,0.0000,0.0000
18,0.0,0,0.0000,0.7204,0.9204,0.3183,0.0000,0.0000,0.0000
19,0.0,0,0.0000,0.7001,0.9245,0.3694,0.0000,0.0000,0.0000
20,0.0,0,0.0000,0.6648,0.9270,0.4620,0.0000,0.0000,0.0000
21,0.0,0,0.0000,0.6254,0.9283,0.5202,0.0000,0.0000,0.0000
22,0.0,0,0.0000,0.5845,0.9247,0.5994,0.0000,0.0000,0.0000
23,0.0,0,0.0000,0.5368,0.9251,0.6537,0.0000,0.0000,0.0000
24,0.0,0,0.0000,0.4854,0.9214,0.6927,0.0000,0.0000,0.0000
25,0.0,0,0.0000,0.4371,0.9218,0.7401,0.0000,0.0000,0.0000
26,0.0,0,0.0000,0.3903,0.9191,0.7838,0.0000,0.0000,0.0000
27,0.0,0,0.0000,0.3307,0.9177,0.8116,0.0000,0.0000,0.0000
28,0.0,0,0.0000,0.2443,0.9100,0.8332,0.0000,0.0000,0.0000
29,0.0,0,0.0000,0.1834,0.9051,0.8460,0.0000,0.0000,0.0000
30,0.0,0,0.0000,0.1051,0.9016,0.8576,0.0000,0.0000,0.0000
31,0.0,0,0.0000,0.0472,0.8973,0.8700,0.0000,0.0000,0.0000
32,0.0,0,0.0000,0.0118,0.8910,0.8815,0.0000,0.0000,0.0000
33,0.0,0,0.0000,0.0000,0.8770,0.8880,0.0000,0.0000,0.0000
34,0.0,0,0.0000,0.0000,0.8711,0.8957,0.0000,0.0000,0.0000
35,0.0,0,0.0000,0.0000,0.8580,0.9037,0.0000,0.0000,0.0000
36,0.0,0,0.0000,0.0000,0.8458,0.9068,0.0000,0.0000,0.0000
37,0.0,0,0.0000,0.0000,0.8364,0.9130,0.0000,0.0000,0.0000
38,0.0,0,0.0000,0.0000,0.8172,0.9217,0.0000,0.0000,0.0000
39,0.0,0,0.0000,0.0000,0.8078,0.9307,0.0000,0.0000,0.0000
40,0.0,0,0.0000,0.0000,0.7783,0.9321,0.0000,0.0000,0.0000
41,0.0,0,0.0000,0.0000,0.7570,0.9361,0.1145,0.0000,0.0000
42,0.0,0,0.0000,0.0000,0.7228,0.9358,0.2418,0.0000,0.0000
43,0.0,0,0.0000,0.0000,0.6877,0.9386,0.3139,0.0000,0.0000
44,0.0,0,0.0000,0.0000,0.6534,0.9361,0.4063,0.0000,0.0000
45,0.0,0,0.0000,0.0000,0.6108,0.9367,0.4960,0.0000,0.0000
46,0.0,0,0.0000,0.0000,0.5650,0.9359,0.5835,0.0000,0.0000
47,0.0,0,0.0000,0.0000,0.5150,0.9338,0.6450,0.0000,0.0000
48,0.0,0,0.0000,0.0000,0.4701,0.9354,0.7006,0.0000,0.0000
49,0.0,0,0.0000,0.0000,0.4165,0.9347,0.7422,0.0000,0.0000
50,0.0,0,0.0000,0.0000,0.3559,0.9346,0.7807,0.0000,0.0000
51,0.0,0,0.0000,0.0000,0.2962,0.9317,0.8111,0.0000,0.0000
52,0.0,0,0.0000,0.0000,0.2030,0.9264,0.8356,0.0000,0.0000
53,0.0,0,0.0000,0.0000,0.1393,0.9256,0.8582,0.0000,0.0000
54,0.0,0,0.0000,0.0000,0.0604,0.9207,0.8768,0.0000,0.0000
55,0.0,0,0.0000,0.0000,0.0214,0.9103,0.8815,0.0000,0.0000
56,0.0,0,0.0000,0.0000,0.0000,0.9078,0.8926,0.0000,0.0000
57,0.0,0,0.0000,0.0000,0.0000,0.8997,0.8999,0.0000,0.0000
58,0.0,0,0.0000,0.0000,0.0000,0.8917,0.9105,0.0000,0.0000
59,0.0,0,0.0000,0.0000,0.0000,0.8818,0.9197,0.0000,0.0000
60,0.0,0,0.0000,0.0000,0.0000,0.8688,0.9268,0.0000,0.0000
61,0.0,0,0.0000,0.0000,0.0000,0.8601,0.9316,0.0000,0.0000
62,0.0,0,0.0000,0.0000,0.0000,0.8462,0.9352,0.0000,0.0000
63,0.0,0,0.0000,0.0000,0.0000,0.8248,0.9395,0.0000,0.0000
64,0.0,0,0.0000,0.0000,0.0000,0.8052,0.9449,0.0000,0.0000
65,0.0,0,0.0000,0.0000,0.0000,0.7753,0.9438,0.0110,0.0000
66,0.0,0,0.0000,0.0000,0.0000,0.7418,0.9484,0.0768,0.0000
67,0.0,0,0.0000,0.0000,0.0000,0.7224,0.9519,0.2191,0.0000
68,0.0,0,0.0000,0.0000,0.0000,0.6760,0.9506,0.3010,0.0000
69,0.0,0,0.0000,0.0008,0.0000,0.6295,0.9532,0.3455,0.0000
70,0.0,0,0.0000,0.0000,0.0000,0.5676,0.9479,0.3938,0.0000
0,-2.5,0,0.3604,0.9059,0.6429,0.0000,0.0000,0.0038,0.0000
1,-2.5,0,0.3209,0.9050,0.6898,0.0000,0.0000,0.0048,0.0000
2,-2.5,0,0.2784,0.9067,0.7353,0.0000,0.0000,0.0153,0.0000
3,-2.5,0,0.2461,0.9098,0.7646,0.0000,0.0000,0.0141,0.0000
4,-2.5,0,0.1796,0.9065,0.7868,0.0000,0.0000,0.0000,0.0000
5,-2.5,0,0.1264,0.9042,0.8051,0.0000,0.0000,0.0047,0.0000
6,-2.5,0,0.0760,0.8992,0.8285,0.0000,0.0000,0.0106,0.0000
7,-2.5,0,0.0290,0.8902,0.8441,0.0000,0.0000,0.0134,0.0000
8,-2.5,0,0.0000,0.8907,0.8568,0.0000,0.0000,0.0043,0.0000
9,-2.5,0,0.0000,0.8834,0.8634,0.0002,0.0000,0.0143,0.0000
10,-2.5,0,0.0000,0.8767,0.8794,0.0000,0.0000,0.0000,0.0000
11,-2.5,0,0.0000,0.8693,0.8846,0.0000,0.0027,0.0000,0.0000
12,-2.5,0,0.0000,0.8562,0.8929,0.0000,0.0000,0.0000,0.0000
13,-2.5,0,0.0000,0.8432,0.9035,0.0000,0.0000,0.0000,0.0000
14,-2.5,0,0.0000,0.8320,0.9098,0.0214,0.0000,0.0000,0.0000
15,-2.5,0,0.0000,0.8100,0.9135,0.0663,0.0000,0.0000,0.0000
16,-2.5,0,0.0000,0.7855,0.9206,0.1280,0.0000,0.0000,0.0000
17,-2.5,0,0.0000,0.7514,0.9273,0.2048,0.0000,0.0000,0.0000
18,-2.5,0,0.0000,0.7232,0.9283,0.2810,0.0000,0.0000,0.0000
19,-2.5,0,0.0000,0.6969,0.9304,0.3773,0.0000,0.0000,0.0000
20,-2.5,0,0.0000,0.6671,0.9307,0.4747,0.0000,0.0000,0.0000
21,-2.5,0,0.0000,0.6405,0.9326,0.5762,0.0000,0.0022,0.0000
22,-2.5,0,0.0000,0.6015,0.9310,0.6348,0.0000,0.0000,0.0000
23,-2.5,0,0.0000,0.5634,0.9298,0.6851,0.0000,0.0000,0.0000
24,-2.5,0,0.0000,0.5309,0.9296,0.7216,0.0000,0.0000,0.0000
25,-2.5,0,0.0000,0.4725,0.9240,0.7560,0.0000,0.0013,0.0000
26,-2.5,0,0.0000,0.4057,0.9260,0.7997,0.0000,0.0016,0.0000
27,-2.5,0,0.0000,0.3551,0.9225,0.8217,0.0000,0.0000,0.0000
28,-2.5,0,0.0000,0.2654,0.9210,0.8289,0.0000,0.0000,0.0000
29,-2.5,0,0.0000,0.2087,0.9133,0.8493,0.0000,0.0000,0.0000
30,-2.5,0,0.0000,0.0987,0.9075,0.8600,0.0000,0.0000,0.0000
31,-2.5,0,0.0000,0.0416,0.9010,0.8780,0.0000,0.0000,0.0000
32,-2.5,0,0.0000,0.0000,0.8944,0.8846,0.0000,0.0000,0.0000
33,-2.5,0,0.0000,0.0000,0.8906,0.8904,0.0000,0.0000,0.0000
34,-2.5,0,0.0000,0.0000,0.8825,0.8961,0.0000,0.0000,0.0000
35,-2.5,0,0.0000,0.0000,0.8738,0.9008,0.0000,0.0000,0.0000
36,-2.5,0,0.0000,0.0000,0.8622,0.9083,0.0000,0.0000,0.0000
37,-2.5,0,0.0000,0.0000,0.8501,0.9094,0.0000,0.0000,0.0000
38,-2.5,0,0.0000,0.0000,0.8324,0.9183,0.0000,0.0000,0.0000
39,-2.5,0,0.0000,0.0000,0.8166,0.9292,0.0416,0.0000,0.0000
40,-2.5,0,0.0000,0.0000,0.8049,0.9357,0.1075,0.0000,0.0000
41,-2.5,0,0.0000,0.0000,0.7741,0.9386,0.2151,0.0000,0.0000
42,-2.5,0,0.0000,0.0000,0.7413,0.9419,0.3327,0.0000,0.0000
43,-2.5,0,0.0000,0.0000,0.7092,0.9453,0.4433,0.0000,0.0000
44,-2.5,0,0.0000,0.0000,0.6688,0.9458,0.5073,0.0000,0.0000
45,-2.5,0,0.0000,0.0000,0.6318,0.9363,0.5833,0.0000,0.0000
46,-2.5,0,0.0000,0.0000,0.5972,0.9435,0.6753,0.0000,0.0000
47,-2.5,0,0.0000,0.0000,0.5527,0.9407,0.7156,0.0000,0.0000
48,-2.5,0,0.0000,0.0000,0.5066,0.9403,0.7549,0.0000,0.0000
49,-2.5,0,0.0000,0.0000,0.4472,0.9422,0.7854,0.0000,0.0000
50,-2.5,0,0.0000,0.0000,0.3793,0.9386,0.8061,0.0000,0.0000
51,-2.5,0,0.0000,0.0000,0.3185,0.9410,0.8377,0.0000,0.0000
52,-2.5,0,0.0000,0.0000,0.2363,0.9365,0.8547,0.0000,0.0000
53,-2.5,0,0.0000,0.0000,0.1583,0.9310,0.8658,0.0000,0.0000
54,-2.5,0,0.0000,0.0000,0.0942,0.9282,0.8770,0.0000,0.0000
55,-2.5,0,0.0000,0.0000,0.0311,0.9211,0.8872,0.0000,0.0000
56,-2.5,0,0.0000,0.0000,0.0142,0.9171,0.9020,0.0000,0.0000
57,-2.5,0,0.0000,0.0000,0.0000,0.9146,0.9137,0.0000,0.0000
58,-2.5,0,0.0000,0.0000,0.0000,0.9065,0.9221,0.0000,0.0000
59,-2.5,0,0.0000,0.0000,0.0000,0.8889,0.9243,0.0000,0.0000
60,-2.5,0,0.0000,0.0000,0.0000,0.8785,0.9294,0.0000,0.0000
61,-2.5,0,0.0000,0.0059,0.0000,0.8760,0.9405,0.0000,0.0000
62,-2.5,0,0.0000,0.0000,0.0000,0.8554,0.9441,0.0000,0.0000
63,-2.5,0,0.0000,0.0000,0.0000,0.8397,0.9466,0.0000,0.0000
64,-2.5,0,0.0000,0.0000,0.0000,0.8142,0.9488,0.0499,0.0000
65,-2.5,0,0.0000,0.0000,0.0000,0.7834,0.9558,0.1044,0.0000
66,-2.5,0,0.0000,0.0000,0.0000,0.7595,0.9568,0.1854,0.0000
67,-2.5,0,0.0000,0.0000,0.0000,0.7250,0.9542,0.2288,0.0000
68,-2.5,0,0.0000,0.0000,0.0000,0.6870,0.9575,0.3290,0.0000
69,-2.5,0,0.0000,0.0000,0.0000,0.6350,0.9571,0.3818,0.0000
70,-2.5,0,0.0000,0.0000,0.0000,0.5886,0.9570,0.4219,0.0000
0,-5.0,0,0.3660,0.9168,0.6661,0.0000,0.0000,0.0072,0.0000
1,-5.0,0,0.3150,0.9140,0.7083,0.0000,0.0000,0.0081,0.0000
2,-5.0,0,0.2535,0.9155,0.7446,0.0000,0.0000,0.0026,0.0000
3,-5.0,0,0.2260,0.9092,0.7763,0.0000,0.0000,0.0000,0.0000
4,-5.0,0,0.1420,0.9129,0.8045,0.0000,0.0000,0.0028,0.0000
5,-5.0,0,0.1063,0.9079,0.8265,0.0000,0.0000,0.0000,0.0000
6,-5.0,0,0.0634,0.9072,0.8476,0.0000,0.0000,0.0000,0.0000
7,-5.0,0,0.0000,0.9052,0.8564,0.0000,0.0000,0.0000,0.0000
8,-5.0,0,0.0000,0.9049,0.8596,0.0000,0.0000,0.0000,0.0000
9,-5.0,0,0.0000,0.9021,0.8779,0.0000,0.0000,0.0000,0.0000
10,-5.0,0,0.0000,0.8925,0.8881,0.0000,0.0000,0.0089,0.0000
11,-5.0,0,0.0000,0.8818,0.8962,0.0000,0.0000,0.0000,0.0000
12,-5.0,0,0.0000,0.8682,0.9030,0.0000,0.0000,0.0000,0.0000
13,-5.0,0,0.0000,0.8551,0.9144,0.0000,0.0000,0.0000,0.0000
14,-5.0,0,0.0000,0.8375,0.9198,0.0578,0.0000,0.0026,0.0000
