X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,785,142,754,831,853,889,900
1,0,0,816,139,699,843,878,891,894
2,0,0,873,140,631,835,852,880,894
3,0,0,891,142,599,861,862,886,893
4,0,0,897,138,531,841,860,879,878
5,0,0,894,144,490,857,865,870,897
6,0,0,896,147,458,841,847,876,887
7,0,0,903,153,428,836,839,862,884
8,0,0,899,163,396,834,856,885,899
9,0,0,895,176,372,847,871,885,895
10,0,0,910,185,360,840,856,882,888
11,0,0,898,199,320,869,869,891,904
12,0,0,902,221,297,840,866,875,898
13,0,0,912,244,289,834,886,890,893
14,0,0,917,267,272,840,866,888,910
15,0,0,918,295,254,843,864,888,892
16,0,0,913,330,228,820,864,877,894
17,0,0,920,352,211,813,865,876,888
18,0,0,914,388,190,824,874,885,904
19,0,0,913,431,181,814,857,886,910
20,0,0,901,491,166,819,865,886,903
21,0,0,926,525,159,814,883,888,898
22,0,0,924,587,158,816,877,884,905
23,0,0,923,664,155,791,869,875,902
24,0,0,919,712,156,733,866,878,903
25,0,0,928,762,160,704,870,882,896
26,0,0,918,817,162,669,876,871,907
27,0,0,932,848,162,629,865,887,906
28,0,0,924,868,169,560,879,891,912
29,0,0,922,898,175,513,879,884,910
30,0,0,925,888,172,449,881,890,916
31,0,0,934,902,168,386,887,888,901
32,0,0,918,890,170,334,879,889,929
33,0,0,910,880,174,286,855,894,913
34,0,0,925,906,186,261,885,883,908
35,0,0,914,895,203,238,880,883,907
36,0,0,943,902,217,219,897,877,893
37,0,0,915,910,237,214,910,891,903
38,0,0,923,904,253,195,897,883,902
39,0,0,930,899,284,180,901,874,908
40,0,0,935,913,303,166,887,878,908
41,0,0,941,949,342,150,909,890,910
42,0,0,915,912,375,137,895,873,896
43,0,0,929,915,413,131,847,877,905
44,0,0,918,910,464,127,881,878,910
45,0,0,912,909,496,121,845,876,913
46,0,0,925,910,537,119,867,869,921
47,0,0,921,940,600,117,863,888,896
48,0,0,913,921,633,115,845,883,895
49,0,0,930,915,679,117,780,889,900
50,0,0,925,934,728,122,746,883,902
51,0,0,912,899,783,127,677,883,915
52,0,0,915,919,813,124,621,880,911
53,0,0,922,940,826,134,538,889,909
54,0,0,923,918,831,126,416,872,914
55,0,0,935,916,835,130,334,878,892
56,0,0,926,914,839,135,292,879,906
57,0,0,934,919,848,145,255,878,897
58,0,0,919,914,855,152,244,876,901
59,0,0,927,917,847,168,233,872,903
60,0,0,930,922,866,184,218,881,906
61,0,0,919,917,844,196,201,882,916
62,0,0,924,915,852,217,187,873,901
63,0,0,916,937,848,247,165,864,902
64,0,0,914,910,861,268,152,864,911
